"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[1] CompanyNameComparatorJaccardNgram record1Value","[1] CompanyNameComparatorJaccardNgram record2Value","[1] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[1] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[1] CompanyNameComparatorJaccardNgram similarity","[1] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[2] CompanyNameComparatorJaccardNgram record1Value","[2] CompanyNameComparatorJaccardNgram record2Value","[2] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[2] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[2] CompanyNameComparatorJaccardNgram similarity","[2] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[3] CompanyNameComparatorJaccardNgram record1Value","[3] CompanyNameComparatorJaccardNgram record2Value","[3] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[3] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[3] CompanyNameComparatorJaccardNgram similarity","[3] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[4] CompanyNameComparatorLevenshtein record1Value","[4] CompanyNameComparatorLevenshtein record2Value","[4] CompanyNameComparatorLevenshtein record1PreprocessedValue","[4] CompanyNameComparatorLevenshtein record2PreprocessedValue","[4] CompanyNameComparatorLevenshtein similarity","[4] CompanyNameComparatorLevenshtein postproccesedSimilarity","[5] CompanyNameComparatorLevenshtein record1Value","[5] CompanyNameComparatorLevenshtein record2Value","[5] CompanyNameComparatorLevenshtein record1PreprocessedValue","[5] CompanyNameComparatorLevenshtein record2PreprocessedValue","[5] CompanyNameComparatorLevenshtein similarity","[5] CompanyNameComparatorLevenshtein postproccesedSimilarity","[6] CompanyNameComparatorJaccardToken record1Value","[6] CompanyNameComparatorJaccardToken record2Value","[6] CompanyNameComparatorJaccardToken record1PreprocessedValue","[6] CompanyNameComparatorJaccardToken record2PreprocessedValue","[6] CompanyNameComparatorJaccardToken similarity","[6] CompanyNameComparatorJaccardToken postproccesedSimilarity"
"WekaMatchingRule","dbpedia_4603","Forbes794","0.00934537080381876",,"Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.06666666666666665","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.06666666666666665","0.0","Viacom (2005–2019)","Air France-KLM","Viacom (2005–2019)","Air France-KLM","0.0","0.0"
"WekaMatchingRule","dbpedia_2540","Forbes809","0.00934537080381876","0","Lenovo","Leonardo","lenovo","leonardo","0.09090909090909091","0.0","Lenovo","Leonardo","lenovo","leonardo","0.09090909090909091","0.0","Lenovo","Leonardo","lenovo","leonardo","0.0","0.0","Lenovo","Leonardo","lenovo","leonardo","0.0","0.0","Lenovo","Leonardo","lenovo","leonardo","0.5","0.0","Lenovo","Leonardo","lenovo","leonardo","0.5","0.0","Lenovo","Leonardo","Lenovo","Leonardo","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes555","0.00934537080381876",,"Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.0","0.0","Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.0","0.0","Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.0","0.0","Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.0","0.0","Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.09090909090909094","0.0","Viacom (2005–2019)","Associated British Foods","viacom2005–2019","associatedbritishfoods","0.09090909090909094","0.0","Viacom (2005–2019)","Associated British Foods","Viacom (2005–2019)","Associated British Foods","0.0","0.0"
"WekaMatchingRule","dbpedia_936","Forbes22","0.00934537080381876","0","China Re","China Mobile","chinare","chinamobile","0.3333333333333333","0.0","China Re","China Mobile","chinare","chinamobile","0.3333333333333333","0.0","China Re","China Mobile","chinare","chinamobile","0.2727272727272727","0.0","China Re","China Mobile","chinare","chinamobile","0.2727272727272727","0.0","China Re","China Mobile","chinare","chinamobile","0.5454545454545454","0.0","China Re","China Mobile","chinare","chinamobile","0.5454545454545454","0.0","China Re","China Mobile","China Re","China Mobile","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes315","0.00934537080381876",,"Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.05882352941176472","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.05882352941176472","0.0","Viacom (2005–2019)","AmerisourceBergen","Viacom (2005–2019)","AmerisourceBergen","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes557","0.00934537080381876",,"Viacom (2005–2019)","Ally Financial","viacom2005–2019","ally","0.0","0.0","Viacom (2005–2019)","Ally Financial","viacom2005–2019","allyfinancial","0.0","0.0","Viacom (2005–2019)","Ally Financial","viacom2005–2019","ally","0.0","0.0","Viacom (2005–2019)","Ally Financial","viacom2005–2019","allyfinancial","0.0","0.0","Viacom (2005–2019)","Ally Financial","viacom2005–2019","ally","0.06666666666666665","0.0","Viacom (2005–2019)","Ally Financial","viacom2005–2019","allyfinancial","0.06666666666666665","0.0","Viacom (2005–2019)","Ally Financial","Viacom (2005–2019)","Ally Financial","0.0","0.0"
"WekaMatchingRule","dbpedia_3276","Forbes1860","0.4914803760512527","1","Paramount Resources","Paramount Res","paramountresources","paramountres","0.6470588235294118","0.6470588235294118","Paramount Resources","Paramount Res","paramountresources","paramountres","0.6470588235294118","0.6470588235294118","Paramount Resources","Paramount Res","paramountresources","paramountres","0.625","0.625","Paramount Resources","Paramount Res","paramountresources","paramountres","0.625","0.625","Paramount Resources","Paramount Res","paramountresources","paramountres","0.6666666666666667","0.6666666666666667","Paramount Resources","Paramount Res","paramountresources","paramountres","0.6666666666666667","0.6666666666666667","Paramount Resources","Paramount Res","Paramount Resources","Paramount Res","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes92","0.00934537080381876",,"G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","g2000","anz","0.0","0.0","G2000","ANZ","G2000","ANZ","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes9","0.00934537080381876",,"G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","g2000","apple","0.0","0.0","G2000","Apple","G2000","Apple","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes97","0.00934537080381876",,"G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","g2000","americanexpress","0.0","0.0","G2000","American Express","G2000","American Express","0.0","0.0"
"WekaMatchingRule","dbpedia_3664","Forbes265","0.00934537080381876","0","SHIFT Inc.","Shinhan Financial Group","shift","shinhan","0.25","0.0","SHIFT Inc.","Shinhan Financial Group","shiftinc","shinhanfinancialgroup","0.08","0.0","SHIFT Inc.","Shinhan Financial Group","shift","shinhan","0.14285714285714285","0.0","SHIFT Inc.","Shinhan Financial Group","shiftinc","shinhanfinancialgroup","0.041666666666666664","0.0","SHIFT Inc.","Shinhan Financial Group","shift","shinhan","0.4285714285714286","0.0","SHIFT Inc.","Shinhan Financial Group","shiftinc","shinhanfinancialgroup","0.2857142857142857","0.0","SHIFT Inc.","Shinhan Financial Group","SHIFT Inc.","Shinhan Financial Group","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes6","0.00934537080381876",,"G2000","Agricultural Bank of China","g2000","agriculturalchina","0.0","0.0","G2000","Agricultural Bank of China","g2000","agriculturalbankofchina","0.0","0.0","G2000","Agricultural Bank of China","g2000","agriculturalchina","0.0","0.0","G2000","Agricultural Bank of China","g2000","agriculturalbankofchina","0.0","0.0","G2000","Agricultural Bank of China","g2000","agriculturalchina","0.05882352941176472","0.0","G2000","Agricultural Bank of China","g2000","agriculturalbankofchina","0.04347826086956519","0.0","G2000","Agricultural Bank of China","G2000","Agricultural Bank of China","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes7","0.00934537080381876",,"G2000","Bank of America","g2000","america","0.0","0.0","G2000","Bank of America","g2000","bankofamerica","0.0","0.0","G2000","Bank of America","g2000","america","0.0","0.0","G2000","Bank of America","g2000","bankofamerica","0.0","0.0","G2000","Bank of America","g2000","america","0.0","0.0","G2000","Bank of America","g2000","bankofamerica","0.0","0.0","G2000","Bank of America","G2000","Bank of America","0.0","0.0"
"WekaMatchingRule","dbpedia_3565","Forbes709","0.00934537080381876","0","Republic Bank Ghana Limited","Republic Services","republicghana","republicservices","0.35","0.0","Republic Bank Ghana Limited","Republic Services","republicbankghanalimited","republicservices","0.22580645161290322","0.0","Republic Bank Ghana Limited","Republic Services","republicghana","republicservices","0.3157894736842105","0.0","Republic Bank Ghana Limited","Republic Services","republicbankghanalimited","republicservices","0.2","0.0","Republic Bank Ghana Limited","Republic Services","republicghana","republicservices","0.5","0.0","Republic Bank Ghana Limited","Republic Services","republicbankghanalimited","republicservices","0.41666666666666663","0.0","Republic Bank Ghana Limited","Republic Services","Republic Bank Ghana Limited","Republic Services","0.2","0.0"
"WekaMatchingRule","dbpedia_3835","Forbes562","0.00934537080381876","0","Sharp Corporation","Shire","sharp","shire","0.14285714285714285","0.0","Sharp Corporation","Shire","sharpcorporation","shire","0.05555555555555555","0.0","Sharp Corporation","Shire","sharp","shire","0.0","0.0","Sharp Corporation","Shire","sharpcorporation","shire","0.0","0.0","Sharp Corporation","Shire","sharp","shire","0.6","0.6","Sharp Corporation","Shire","sharpcorporation","shire","0.1875","0.0","Sharp Corporation","Shire","Sharp Corporation","Shire","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes926","0.00934537080381876",,"G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","g2000","asrnederland","0.0","0.0","G2000","Asr Nederland","G2000","Asr Nederland","0.0","0.0"
"WekaMatchingRule","dbpedia_777","Forbes783","0.00934537080381876","0","California Resources Corporation","Canadian Natural Resources","californiaresources","canadiannaturalresources","0.24242424242424243","0.0","California Resources Corporation","Canadian Natural Resources","californiaresourcescorporation","canadiannaturalresources","0.18181818181818182","0.0","California Resources Corporation","Canadian Natural Resources","californiaresources","canadiannaturalresources","0.18181818181818182","0.0","California Resources Corporation","Canadian Natural Resources","californiaresourcescorporation","canadiannaturalresources","0.13636363636363635","0.0","California Resources Corporation","Canadian Natural Resources","californiaresources","canadiannaturalresources","0.5416666666666667","0.0","California Resources Corporation","Canadian Natural Resources","californiaresourcescorporation","canadiannaturalresources","0.30000000000000004","0.0","California Resources Corporation","Canadian Natural Resources","California Resources Corporation","Canadian Natural Resources","0.2","0.0"
"WekaMatchingRule","dbpedia_3649","Forbes950",,"0","SBA Communications","Snam","sba","snam","0.0","0.0","SBA Communications","Snam","sbacommunications","snam","0.0","0.0","SBA Communications","Snam","sba","snam","0.0","0.0","SBA Communications","Snam","sbacommunications","snam","0.0","0.0","SBA Communications","Snam","sba","snam","0.5","0.0","SBA Communications","Snam","sbacommunications","snam","0.17647058823529416","0.0","SBA Communications","Snam","SBA Communications","Snam","0.0","0.0"
"WekaMatchingRule","dbpedia_253","Forbes1771","0.00934537080381876","0","Ams AG","AmBank Group","ams","ambank","0.16666666666666666","0.0","Ams AG","AmBank Group","amsag","ambankgroup","0.07692307692307693","0.0","Ams AG","AmBank Group","ams","ambank","0.0","0.0","Ams AG","AmBank Group","amsag","ambankgroup","0.0","0.0","Ams AG","AmBank Group","ams","ambank","0.33333333333333337","0.0","Ams AG","AmBank Group","amsag","ambankgroup","0.36363636363636365","0.0","Ams AG","AmBank Group","Ams AG","AmBank Group","0.0","0.0"
"WekaMatchingRule","dbpedia_3499","Forbes908","0.00934537080381876","0","Radian Group","Randstad Holding","radian","randstad","0.09090909090909091","0.0","Radian Group","Randstad Holding","radiangroup","randstadholding","0.043478260869565216","0.0","Radian Group","Randstad Holding","radian","randstad","0.0","0.0","Radian Group","Randstad Holding","radiangroup","randstadholding","0.0","0.0","Radian Group","Randstad Holding","radian","randstad","0.5","0.0","Radian Group","Randstad Holding","radiangroup","randstadholding","0.2666666666666667","0.0","Radian Group","Randstad Holding","Radian Group","Randstad Holding","0.0","0.0"
"WekaMatchingRule","dbpedia_3544","Forbes695","0.9972873126611694","1","Reinsurance Group of America","Reinsurance Group of America","reinsuranceamerica","reinsuranceamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","reinsurancegroupofamerica","reinsurancegroupofamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","reinsuranceamerica","reinsuranceamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","reinsurancegroupofamerica","reinsurancegroupofamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","reinsuranceamerica","reinsuranceamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","reinsurancegroupofamerica","reinsurancegroupofamerica","1.0","1.0","Reinsurance Group of America","Reinsurance Group of America","Reinsurance Group of America","Reinsurance Group of America","1.0","1.0"
"WekaMatchingRule","dbpedia_2396","Forbes543","0.00934537080381876","0","Keihin Corporation","Kirin Holdings","keihin","kirin","0.0","0.0","Keihin Corporation","Kirin Holdings","keihincorporation","kirinholdings","0.0","0.0","Keihin Corporation","Kirin Holdings","keihin","kirin","0.0","0.0","Keihin Corporation","Kirin Holdings","keihincorporation","kirinholdings","0.0","0.0","Keihin Corporation","Kirin Holdings","keihin","kirin","0.6666666666666667","0.6666666666666667","Keihin Corporation","Kirin Holdings","keihincorporation","kirinholdings","0.2941176470588235","0.0","Keihin Corporation","Kirin Holdings","Keihin Corporation","Kirin Holdings","0.0","0.0"
"WekaMatchingRule","dbpedia_4720","Forbes964","0.00934537080381876","0","Westamerica Bank","WestRock","westamerica","westrock","0.21428571428571427","0.0","Westamerica Bank","WestRock","westamericabank","westrock","0.16666666666666666","0.0","Westamerica Bank","WestRock","westamerica","westrock","0.15384615384615385","0.0","Westamerica Bank","WestRock","westamericabank","westrock","0.11764705882352941","0.0","Westamerica Bank","WestRock","westamerica","westrock","0.5454545454545454","0.0","Westamerica Bank","WestRock","westamericabank","westrock","0.4666666666666667","0.0","Westamerica Bank","WestRock","Westamerica Bank","WestRock","0.0","0.0"
"WekaMatchingRule","dbpedia_362","Forbes1093","0.00934537080381876","0","Astro MAX","Alrosa","astromax","alrosa","0.0","0.0","Astro MAX","Alrosa","astromax","alrosa","0.0","0.0","Astro MAX","Alrosa","astromax","alrosa","0.0","0.0","Astro MAX","Alrosa","astromax","alrosa","0.0","0.0","Astro MAX","Alrosa","astromax","alrosa","0.5","0.0","Astro MAX","Alrosa","astromax","alrosa","0.5","0.0","Astro MAX","Alrosa","Astro MAX","Alrosa","0.0","0.0"
"WekaMatchingRule","dbpedia_3705","Forbes274","0.00934537080381876","0","Safestore","State Street","safestore","statestreet","0.058823529411764705","0.0","Safestore","State Street","safestore","statestreet","0.058823529411764705","0.0","Safestore","State Street","safestore","statestreet","0.0","0.0","Safestore","State Street","safestore","statestreet","0.0","0.0","Safestore","State Street","safestore","statestreet","0.5454545454545454","0.0","Safestore","State Street","safestore","statestreet","0.5454545454545454","0.0","Safestore","State Street","Safestore","State Street","0.0","0.0"
"WekaMatchingRule","dbpedia_3438","Forbes1243","0.00934537080381876","0","Prologis","Proximus","prologis","proximus","0.16666666666666666","0.0","Prologis","Proximus","prologis","proximus","0.16666666666666666","0.0","Prologis","Proximus","prologis","proximus","0.09090909090909091","0.0","Prologis","Proximus","prologis","proximus","0.09090909090909091","0.0","Prologis","Proximus","prologis","proximus","0.5","0.0","Prologis","Proximus","prologis","proximus","0.5","0.0","Prologis","Proximus","Prologis","Proximus","0.0","0.0"
"WekaMatchingRule","dbpedia_1144","Forbes662","0.9746744954172578","1","DaVita Inc.","DaVita","davita","davita","1.0","1.0","DaVita Inc.","DaVita","davitainc","davita","0.625","0.625","DaVita Inc.","DaVita","davita","davita","1.0","1.0","DaVita Inc.","DaVita","davitainc","davita","0.5714285714285714","0.5714285714285714","DaVita Inc.","DaVita","davita","davita","1.0","1.0","DaVita Inc.","DaVita","davitainc","davita","0.6666666666666667","0.6666666666666667","DaVita Inc.","DaVita","DaVita Inc.","DaVita","0.5","0.5"
"WekaMatchingRule","dbpedia_3626","Forbes1337","0.9972873126611694","1","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","rushydro","rushydro","1.0","1.0","RusHydro","RusHydro","RusHydro","RusHydro","1.0","1.0"
"WekaMatchingRule","dbpedia_3646","Forbes1694",,"0","SAS Group","Snap","sas","snap","0.0","0.0","SAS Group","Snap","sasgroup","snap","0.0","0.0","SAS Group","Snap","sas","snap","0.0","0.0","SAS Group","Snap","sasgroup","snap","0.0","0.0","SAS Group","Snap","sas","snap","0.5","0.0","SAS Group","Snap","sasgroup","snap","0.25","0.0","SAS Group","Snap","SAS Group","Snap","0.0","0.0"
"WekaMatchingRule","dbpedia_1207","Forbes252","0.00934537080381876","0","Daqo New Energy","Danone","daqonew","danone","0.2222222222222222","0.0","Daqo New Energy","Danone","daqonewenergy","danone","0.13333333333333333","0.0","Daqo New Energy","Danone","daqonew","danone","0.0","0.0","Daqo New Energy","Danone","daqonewenergy","danone","0.0","0.0","Daqo New Energy","Danone","daqonew","danone","0.7142857142857143","0.7142857142857143","Daqo New Energy","Danone","daqonewenergy","danone","0.3846153846153846","0.0","Daqo New Energy","Danone","Daqo New Energy","Danone","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes914","0.00934537080381876",,"G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","g2000","ageas","0.0","0.0","G2000","Ageas","G2000","Ageas","0.0","0.0"
