"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity"
"LinearCombinationMatchingRule","dataworld_1195","Forbes355","0.0",,"Fiserv","Freddie Mac","fiserv","freddiemac","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_130","Forbes376","0.0",,"State Bank of India","Swedbank","stateindia","swedbank","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1801","Forbes1528","0.0",,"Transurban Group","Taiwan Mobile","transurban","taiwanmobile","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1235","Forbes1573","0.0",,"CJ Corp","Church & Dwight","cj","churchdwight","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_711","Forbes711","0.0",,"Industries Qatar","Isuzu Motors","qatar","isuzu","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_876","Forbes503","0.0",,"China Steel","Caterpillar","chinasteel","caterpillar","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_824","Forbes950","0.0",,"Saudi British Bank","Snam","saudibritish","snam","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_876","Forbes504","0.10526315789473684",,"China Steel","China Merchants Shekou Industrial Zone Holdings","chinasteel","chinamerchantsshekouindustrialzone","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","dataworld_1738","Forbes1592","0.0",,"Air Canada","Avis Budget Group","aircanada","avisbudget","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1482","Forbes529","0.0",,"China Merchants Securities","CNOOC","chinamerchantssecurities","cnooc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_717","Forbes843","0.0",,"ASML Holding","American Financial Group","asml","american","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_507","Forbes176","0.0",,"Amazon.com","AstraZeneca","amazoncom","astrazeneca","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_507","Forbes177","0.0",,"Amazon.com","Altria Group","amazoncom","altria","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1055","Forbes1715","0.0",,"Nippon Yusen","Nanto Bank","nipponyusen","nanto","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_865","Forbes604","0.0",,"Suning Appliance","Siam Cement","suningappliance","siamcement","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1641","Forbes1995","0.0",,"Abu Dhabi Islamic Bank","Aurubis","abudhabiislamic","aurubis","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1375","Forbes417","0.0",,"Empire","EXOR","empire","exor","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_993","Forbes1023","0.0",,"St Jude Medical","Sun Pharma Industries","stjudemedical","sunpharma","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1538","Forbes1757","0.03333333333333333",,"Inner Mongolia Yili","Indorama Ventures","innermongoliayili","indoramaventures","0.03333333333333333","0.03333333333333333"
"LinearCombinationMatchingRule","dataworld_1012","Forbes564","0.0",,"BCI-Banco Credito","Bank Central Asia","bcibancocredito","centralasia","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_96","Forbes484","0.0",,"América Móvil","Aegon","américamóvil","aegon","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_993","Forbes1022","0.0",,"St Jude Medical","Severstal","stjudemedical","severstal","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_462","Forbes1362","0.0",,"Atlas Copco","Arthur J. Gallagher","atlascopco","arthurjgallagher","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_50","Forbes1457","0.0",,"Siemens","Shanghai Commercial & Savings Bank","siemens","shanghaicommercialsavings","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1370","Forbes1438","0.0",,"Rock-Tenn","Ramsay Health Care","rocktenn","ramsayhealthcare","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_283","Forbes882","0.0",,"State Street","Sandvik","statestreet","sandvik","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1337","Forbes1296","0.0",,"Inner Mongolia Rare-Earth","Iida Group Holdings","innermongoliarareearth","iida","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_50","Forbes1458","0.0",,"Siemens","Shiseido","siemens","shiseido","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_743","Forbes41","0.0",,"Grupo Modelo","General Motors","grupomodelo","general","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1368","Forbes535","0.0",,"Shanghai Construction","Standard Chartered","shanghaiconstruction","standardchartered","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_764","Forbes178","0.0",,"Sistema","SAP","sistema","sap","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1423","Forbes1604","0.0",,"Brown-Forman","BBVA Banco Continental","brownforman","bbvabancocontinental","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1892","Forbes816","0.0",,"Commercial International Bank","Chongqing Rural Bank","commercial","chongqingrural","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_410","Forbes669","0.0",,"Bouygues","Barrick Gold","bouygues","barrickgold","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_391","Forbes377","0.0",,"TransCanada","Tata Consultancy Services","transcanada","tataconsultancyservices","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1092","Forbes1145","0.0",,"Brenntag","Bank of Baroda","brenntag","baroda","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_896","Forbes1675","0.0625",,"Espirito Santo Financial","Empire","espiritosanto","empire","0.0625","0.0625"
"LinearCombinationMatchingRule","dataworld_1344","Forbes1060","0.0",,"Caesars Entertainment","C.H. Robinson","caesarsentertainment","chrobinson","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1293","Forbes1823","0.0",,"GF Securities","Golden Agri-Resources","gfsecurities","goldenagriresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1343","Forbes1681","0.0",,"Jabil Circuit","Juroku Bank","jabilcircuit","juroku","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_494","Forbes715","0.058823529411764705",,"Teck Resources","Telenor","teckresources","telenor","0.058823529411764705","0.058823529411764705"
"LinearCombinationMatchingRule","dataworld_1064","Forbes975","0.0",,"Hong Kong Exchanges","Huadian Power International","hongkongexchanges","huadianpower","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_25","Forbes1553","0.0",,"Allianz","Assured Guaranty","allianz","assuredguaranty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1027","Forbes444","0.0",,"Arab National Bank","Aon","arabnational","aon","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1720","Forbes900","0.0",,"Credito Valtellinese","CEZ Group","creditovaltellinese","cez","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1592","Forbes1165","0.05714285714285714",,"Minmetals Development","Mitsubishi Materials","minmetalsdevelopment","mitsubishimaterials","0.05714285714285714","0.05714285714285714"
"LinearCombinationMatchingRule","dataworld_730","Forbes383","0.0",,"Seadrill","Svenska Handelsbanken","seadrill","svenskahandelsbanken","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1339","Forbes1163","0.0",,"China Taiping Insurance","Cerner","chinataipinginsurance","cerner","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_546","Forbes792","0.0",,"Sumitomo Electric","Sime Darby","sumitomoelectric","simedarby","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1080","Forbes603","0.05",,"Next","New World Development","next","newworlddevelopment","0.05","0.05"
"LinearCombinationMatchingRule","dataworld_460","Forbes1499","0.0",,"Sysco","STMicroelectronics","sysco","stmicroelectronics","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1204","Forbes1035","0.0",,"Bank of Nanjing","BBMG","nanjing","bbmg","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_455","Forbes315","0.0",,"Aon","AmerisourceBergen","aon","amerisourcebergen","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1043","Forbes595","0.0",,"Cathay Pacific Airways","Constellation Brands","cathaypacificairways","constellationbrands","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1474","Forbes1903","0.0",,"Travis Perkins","Toho Holdings","travisperkins","toho","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_462","Forbes1369","0.0",,"Atlas Copco","Arca Continental","atlascopco","arcacontinental","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_107","Forbes362","0.0",,"Cnooc","Cheung Kong Property Holdings","cnooc","cheungkongproperty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_537","Forbes540","0.0",,"Panasonic","Public Service Enterprise Group","panasonic","publicserviceenterprise","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_590","Forbes1232","0.0",,"SLM","Shinsei Bank","slm","shinsei","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_144","Forbes893","0.0",,"AIA Group","Avalonbay Communities","aia","avalonbaycommunities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_837","Forbes109","0.045454545454545456",,"China Eastern Airlines","Chubb","chinaeasternairlines","chubb","0.045454545454545456","0.045454545454545456"
"LinearCombinationMatchingRule","dataworld_837","Forbes107","0.08695652173913043",,"China Eastern Airlines","Charter Communications","chinaeasternairlines","charter","0.08695652173913043","0.08695652173913043"
"LinearCombinationMatchingRule","dataworld_1119","Forbes1564","0.0",,"First Quantum Minerals","Foshan Haitian Flavouring and Food Company","firstquantumminerals","foshanhaitianflavouringfoodcompany","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1199","Forbes352","0.0",,"Synovus Financial","Sinohydro Group","synovus","sinohydro","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1098","Forbes741","0.030303030303030304",,"Alcatel-Lucent","Annaly Capital Management","alcatellucent","annalycapitalmanagement","0.030303030303030304","0.030303030303030304"
"LinearCombinationMatchingRule","dataworld_790","Forbes1070","0.0",,"Grupo Inbursa","GS Holdings","grupoinbursa","gs","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1697","Forbes264","0.0",,"IKB Deutsche","Indian Oil","ikbdeutsche","indianoil","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1429","Forbes380","0.0",,"Fortis (Canada)","Femsa","fortiscanada","femsa","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1573","Forbes122","0.07142857142857142",,"Bankinter","Barclays","bankinter","barclays","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_1791","Forbes1755","0.030303030303030304",,"Calsonic Kansei","China National Materials","calsonickansei","chinanationalmaterials","0.030303030303030304","0.030303030303030304"
"LinearCombinationMatchingRule","dataworld_1573","Forbes124","0.0",,"Bankinter","BHP Billiton","bankinter","bhpbilliton","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1791","Forbes1750","0.09523809523809523",,"Calsonic Kansei","CalAtlantic Group","calsonickansei","calatlantic","0.09523809523809523","0.09523809523809523"
"LinearCombinationMatchingRule","dataworld_169","Forbes1539","0.0",,"L'Oréal Group","Liberty Media Corporation Series A Liberty Formula One","loréal","libertymediaseriesalibertyformulaone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1479","Forbes1196","0.0",,"Aker Solutions","Advanced Info Service","akersolutions","advancedinfoservice","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_457","Forbes1481","0.0",,"Kinder Morgan","KB Insurance","kindermorgan","kbinsurance","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_968","Forbes369","0.041666666666666664",,"NetApp","New China Life Insurance","netapp","newchinalifeinsurance","0.041666666666666664","0.041666666666666664"
"LinearCombinationMatchingRule","dataworld_771","Forbes54","0.0",,"IDGC Holding","Intel","idgc","intel","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_771","Forbes53","0.0",,"IDGC Holding","ING Group","idgc","ing","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1750","Forbes1486","0.0",,"Mohawk Industries","Meritz Financial Group","mohawk","meritz","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1383","Forbes1200","0.0",,"Alliance Data Systems","Arab National Bank","alliancedatasystems","arabnational","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_151","Forbes754","0.0",,"TNK-BP Holding","Teck Resources","tnkbp","teckresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_803","Forbes579","0.0",,"Ajinomoto","Altice","ajinomoto","altice","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1295","Forbes1119","0.05263157894736842",,"Shimizu","Shenzhen Overseas","shimizu","shenzhenoverseas","0.05263157894736842","0.05263157894736842"
"LinearCombinationMatchingRule","dataworld_151","Forbes756","0.0",,"TNK-BP Holding","Tohoku Electric Power","tnkbp","tohokuelectricpower","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_102","Forbes1750","0.0",,"China Life Insurance","CalAtlantic Group","chinalifeinsurance","calatlantic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1774","Forbes821","0.07142857142857142",,"Laurentian Bank","LabCorp","laurentian","labcorp","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_1312","Forbes128","0.07142857142857142",,"Calpine","Capital One Financial","calpine","capitalone","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_1318","Forbes254","0.0",,"Aéroports de Paris","Air Liquide","aéroportsdeparis","airliquide","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1808","Forbes1524","0.0",,"Iliad","IDBI Bank","iliad","idbi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_671","Forbes1309","0.0",,"Samsung C&T","Sino-Ocean Land Holdings","samsungct","sinooceanland","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_102","Forbes1755","0.15151515151515152",,"China Life Insurance","China National Materials","chinalifeinsurance","chinanationalmaterials","0.15151515151515152","0.15151515151515152"
"LinearCombinationMatchingRule","dataworld_1543","Forbes1617","0.0",,"Bank of Kyoto","Bank of Qingdao","kyoto","qingdao","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_386","Forbes11","0.0",,"Automatic Data","AT&T","automaticdata","att","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1566","Forbes245","0.0",,"Doosan Infracore","DBS Group","doosaninfracore","dbs","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_302","Forbes1598","0.0",,"China Vanke","CNO Financial Group","chinavanke","cno","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1173","Forbes598","0.06666666666666667",,"Ingram Micro","Infosys","ingrammicro","infosys","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_684","Forbes1094","0.0",,"CME Group","China National Building","cme","chinanationalbuilding","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1561","Forbes1502","0.0",,"Western Refining","Wärtsilä","westernrefining","wärtsilä","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_320","Forbes1485","0.0",,"Maybank","Mizrahi Tefahot Bank","maybank","mizrahitefahot","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_320","Forbes1486","0.0",,"Maybank","Meritz Financial Group","maybank","meritz","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1519","Forbes955","0.0",,"Salzgitter","St. James's Place","salzgitter","stjamessplace","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_30","Forbes1439","0.0",,"ENI","Equinix","eni","equinix","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_881","Forbes1798","0.037037037037037035",,"International Airlines","InterContinental Hotels","airlines","intercontinentalhotels","0.037037037037037035","0.037037037037037035"
"LinearCombinationMatchingRule","dataworld_164","Forbes1055","0.0",,"Itochu","Inter Rao","itochu","interrao","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1314","Forbes612","0.0",,"Darden Restaurants","Dollar General","dardenrestaurants","dollargeneral","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1906","Forbes1029","0.25925925925925924",,"Cliffs Natural Resources","China Resources Pharmaceutical Group","cliffsnaturalresources","chinaresources","0.25925925925925924","0.25925925925925924"
"LinearCombinationMatchingRule","dataworld_653","Forbes61","0.0",,"Nucor","Novartis","nucor","novartis","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_143","Forbes143","0.0",,"AstraZeneca","AbbVie","astrazeneca","abbvie","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_72","Forbes1348","0.0",,"EDF","Electric Power Development","edf","electricpowerdevelopment","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_72","Forbes1346","0.0",,"EDF","Ezdan Holding Group","edf","ezdan","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_250","Forbes253","0.037037037037037035",,"Saint-Gobain","Samsung Life Insurance","saintgobain","samsunglifeinsurance","0.037037037037037035","0.037037037037037035"
"LinearCombinationMatchingRule","dataworld_1813","Forbes149","0.0",,"Andhra Bank","Allergan","andhra","allergan","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1735","Forbes422","0.0",,"Shiseido","Swiss Life Holding","shiseido","swisslife","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1735","Forbes421","0.0",,"Shiseido","Standard Bank Group","shiseido","standard","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_921","Forbes1959","0.06666666666666667",,"Weyerhaeuser","Westar Energy","weyerhaeuser","westar","0.06666666666666667","0.06666666666666667"
